sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s409,3,"सूत्रों के मुताबिक बजट के साथ ही चिदंबरम तीन दस्तावेज - माक्रो - इकॉनामिक फ्रेमवर्क स्टेटमेंट, मीडियम टर्म फिस्किल पॉलिसी स्टेटमेंट तथा फिस्कल पॉलिसी स्ट्रेटजी स्टेटमेंट पेश करेंगे ।",स्टेटमेंट,conj,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s411,1,यह वित्तीय घाटे को कम करने के लिए सरकार के प्रयासों का मुख्य आधार बनेगा ।,आधार,obj,xcomp,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s412,1,सूत्रों ने बताया कि वित्तीय जिम्मेदारी और बजट प्रबंधन कानून 2003 'एफआरबीएम' की शर्तो के मुताबिक वित्तीय घाटे को सकल घरेलू उत्पाद के 4.3 फीसदी से कम रखने का उपाय किया जा सकता है ।,एफआरबीएम,nmod,conj,की,,,,no_decision,no_decision,,,no,no,yes,yes
dev-s412,1,सूत्रों ने बताया कि वित्तीय जिम्मेदारी और बजट प्रबंधन कानून 2003 'एफआरबीएम' की शर्तो के मुताबिक वित्तीय घाटे को सकल घरेलू उत्पाद के 4.3 फीसदी से कम रखने का उपाय किया जा सकता है ।,जिम्मेदारी,obl,nmod,,की,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,no,yes,no
dev-s412,1,सूत्रों ने बताया कि वित्तीय जिम्मेदारी और बजट प्रबंधन कानून 2003 'एफआरबीएम' की शर्तो के मुताबिक वित्तीय घाटे को सकल घरेलू उत्पाद के 4.3 फीसदी से कम रखने का उपाय किया जा सकता है ।,फीसदी,obl,acl,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s412,1,सूत्रों ने बताया कि वित्तीय जिम्मेदारी और बजट प्रबंधन कानून 2003 'एफआरबीएम' की शर्तो के मुताबिक वित्तीय घाटे को सकल घरेलू उत्पाद के 4.3 फीसदी से कम रखने का उपाय किया जा सकता है ।,शर्तो,conj,obl,के,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s413,1,विकास दर 7 - 8 फीसदी रखने के मद्देनजर बजट में सुधार उपायों के जारी रखने की उम्मीद है ।,7,obj,nummod,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s413,1,विकास दर 7 - 8 फीसदी रखने के मद्देनजर बजट में सुधार उपायों के जारी रखने की उम्मीद है ।,उपायों,obj,nmod,के,के,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s414,1,"इसमें बुनियादी, कृषि और सामाजिक क्षेत्रों में सार्वजनिक निवेश भी शामिल है ।",इसमें,obl,nmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s414,1,"इसमें बुनियादी, कृषि और सामाजिक क्षेत्रों में सार्वजनिक निवेश भी शामिल है ।",निवेश,obj,nsubj,,,,,mapping_hypothesis,mapping_hypothesis,Karma,Kartā,no,yes,yes,yes
dev-s414,1,"इसमें बुनियादी, कृषि और सामाजिक क्षेत्रों में सार्वजनिक निवेश भी शामिल है ।",बुनियादी,amod,nmod,में,,,,no_decision,no_decision,,,no,no,yes,yes
